uniprot_id,model,sample_idx,scTM,scRMSD,pLDDT
B1YC30,AcidSecMPNN_020,0,0.2955572715983128,5.66887989830999,49.02870229007634
Q8TY15,AlkSecMPNN_020,4,0.25000968241277,6.721747402506613,32.793518005540164
Q6DIY2,AcidSecMPNN_020,0,0.6025021248424896,3.5832798376014225,63.298435754189946
A9CIG1,AcidSecMPNN_020,4,0.4456993457863467,4.185235023349942,78.56485148514852
B1YC30,AlkSecMPNN_020,5,0.354397658830485,3.338937689600046,50.536106870229005
P0A7R6,AlkSecMPNN_020,2,0.7936030890836793,2.368381979609417,87.24019417475728
Q54JL0,WT_singleseq(control),-1,0.2592940020951506,8.551472389691554,38.38925750394945
Q07938,AlkSecMPNN_020,1,0.2613065231044401,6.176945332601328,33.53252225519287
B1X495,AcidSecMPNN_020,0,0.4873598360675772,3.858124926281077,72.66747572815534
B1X495,AcidSecMPNN_020,6,0.5650448502848503,3.125655136198996,71.22757281553397
Q4R312,AcidSecMPNN_020,7,0.6981342423870954,2.186978654283433,77.5559756097561
A0A1D8PCG7,AcidSecMPNN_020,2,0.6606338521043759,2.1358369624219327,70.5037931034483
Q8DLT5,AlkSecMPNN_020,3,0.3127670936239604,7.133929642840296,55.15354120267261
Q9N2D5,AcidSecMPNN_020,0,0.3267915235635479,6.285870488187025,38.37318318318319
Q8DLT5,AlkSecMPNN_020,5,0.3160629057803261,7.176544699007741,58.561224944320706
Q9N2D5,AcidSecMPNN_020,3,0.3073789709356861,6.808807046695061,40.570060060060065
Q8TY15,AcidSecMPNN_020,6,0.2451447888887088,7.775183605191526,37.06623268698061
Q8DLT5,AcidSecMPNN_020,0,0.3409760579657624,7.271139402010525,56.94044543429844
Q980U8,AlkSecMPNN_020,7,0.2822015355836055,5.4365216539114645,45.80616045845272
Q9N2D5,AcidSecMPNN_020,6,0.4159702129663952,4.910652542256515,47.52456456456456
P60724,AlkSecMPNN_020,0,0.4902967645630803,2.7906901787928593,64.99492537313432
P60724,AcidSecMPNN_020,1,0.4422806983010012,4.026601206700949,49.93875621890547
O67786,AlkSecMPNN_020,1,0.5725380705295157,4.26808283772825,59.416905829596416
P80505,AlkSecMPNN_020,7,0.4421367955143279,4.37713766206981,44.681097922848664
P60724,AcidSecMPNN_020,7,0.3699444436787916,4.205784183214568,48.193134328358205
P0A7R6,AcidSecMPNN_020,5,0.817451915368694,1.609549411896652,83.84815533980581
Q980U8,WT_singleseq(control),-1,0.2042913290054459,5.590650468760764,40.67449856733524
O28542,AlkSecMPNN_020,5,0.4631960033158169,5.196322371654693,56.14535294117646
O67786,AcidSecMPNN_020,3,0.5391295703038658,5.158065901071314,58.48107623318385
P80505,AcidSecMPNN_020,5,0.375253762689636,5.065209680818216,44.12712166172107
Q54JL0,AcidSecMPNN_020,5,0.2886200230313047,5.206610303063117,44.18816745655608
O28542,AcidSecMPNN_020,1,0.3850273627245978,4.561683370419618,47.62323529411765
Q54JL0,AcidSecMPNN_020,6,0.2866920243808294,5.4716290508508045,44.71540284360189
P80505,AcidSecMPNN_020,3,0.4430799162777673,4.6348326383755385,48.14976261127597
B1X495,AlkSecMPNN_020,5,0.7011007818247368,2.513262488770543,77.0883495145631
Q54JL0,AlkSecMPNN_020,4,0.3638946268906629,5.105620662469659,49.86085308056872
O28542,AcidSecMPNN_020,7,0.4006201710243876,5.3764147837930025,46.11208823529412
Q54FJ9,AlkSecMPNN_020,3,0.5883368093427367,4.798905438836028,67.27656862745098
B1X495,AlkSecMPNN_020,3,0.6413059373355503,2.7787703933453427,74.02485436893204
Q54JL0,AlkSecMPNN_020,2,0.3886301700512674,5.860505409591093,41.611737756714064
Q69NP0,AlkSecMPNN_020,2,0.7736046533962614,2.5228556653499585,78.11451612903227
Q54FJ9,AlkSecMPNN_020,5,0.4705914793707869,4.625585568479658,51.68624183006536
Q8TY15,WT_singleseq(control),-1,0.3269991467540512,5.64050282958193,36.959529085872575
Q4R312,AlkSecMPNN_020,5,0.6844056586734447,2.053752284676568,76.82036585365854
Q69NP0,AcidSecMPNN_020,0,0.5355361077088877,3.7683397657769113,60.65860215053763
Q4R312,AlkSecMPNN_020,6,0.7646778561225775,1.5079668195153473,79.19817073170732
A9A498,AcidSecMPNN_020,4,0.4715313159750413,4.521991415001481,50.473693379790944
Q69NP0,AcidSecMPNN_020,6,0.320614961554656,4.308103355172274,46.77720430107527
Q9Z9J6,AlkSecMPNN_020,4,0.9654255779348918,0.5716760417178366,91.71096774193548
G0HQ35,AcidSecMPNN_020,0,0.3011434115212928,5.569974246626822,38.997793296089384
Q6L047,AcidSecMPNN_020,4,0.2655782680454687,7.1882200167424255,37.242451253481896
P02819,AlkSecMPNN_020,0,0.6527401643627565,1.6765132687490416,82.01142857142857
Q07938,AlkSecMPNN_020,6,0.3212290784801165,5.314984836245968,38.53083086053413
B1X495,AcidSecMPNN_020,7,0.4838503188814353,1.9212979582669725,73.13563106796117
Q07938,AlkSecMPNN_020,0,0.2391996353459473,5.247317412826411,35.252344213649856
Q4R312,AcidSecMPNN_020,0,0.6756423022391931,2.3089457488194434,74.53951219512196
A9CIG1,AcidSecMPNN_020,3,0.4194379782630938,4.327890244049889,69.23336633663367
B1YC30,AlkSecMPNN_020,4,0.239431142498787,5.186591166168453,52.555076335877864
B1YC30,AlkSecMPNN_020,1,0.2776904780586576,5.101830794006547,51.744007633587785
B1YC30,AlkSecMPNN_020,2,0.2512033372631926,3.753605162749456,46.3386641221374
Q6DIY2,AcidSecMPNN_020,7,0.6123377405583699,3.4680510256812993,60.10899441340782
Q8TY15,AlkSecMPNN_020,3,0.2572834030987684,6.8965407214457075,36.49545706371191
P02819,AcidSecMPNN_020,3,0.7583506419679626,0.8249327049454553,84.25571428571428
G0HQ35,AlkSecMPNN_020,4,0.3366067021485801,5.1399706623248385,41.519078212290495
O58832,AlkSecMPNN_020,0,0.6580316865120903,4.658017831654155,72.23652046783627
O58832,AlkSecMPNN_020,3,0.762381430895601,3.646506844842946,69.04891812865498
Q54FJ9,AcidSecMPNN_020,6,0.4552380225467206,4.39720683997932,56.16169934640523
G0HQ35,AlkSecMPNN_020,2,0.3642199231385477,4.6318339512885665,46.39801675977653
O58832,AcidSecMPNN_020,5,0.5779099677400964,4.573348167018325,69.33830409356726
Q9N2D5,AlkSecMPNN_020,0,0.441446051503806,4.56982647791266,51.91348348348348
A0A1D8PCG7,AlkSecMPNN_020,6,0.4403116368520487,3.235788553632964,68.0255172413793
Q07938,AcidSecMPNN_020,1,0.2098296160334078,6.559233029785014,38.328249258160234
Q6L047,AlkSecMPNN_020,7,0.3938455402672486,5.972401608666643,39.13515320334262
Q07938,AcidSecMPNN_020,7,0.2238101667673806,7.193141326434239,39.30017804154303
Q6L047,AlkSecMPNN_020,1,0.2447608272255287,7.400154510228133,33.21955431754875
Q54JL0,AcidSecMPNN_020,0,0.2771821280378361,3.948277540760748,44.40315955766193
Q9Z9J6,AlkSecMPNN_020,2,0.256483320825591,3.6792163711115777,67.07596774193549
A9A498,AcidSecMPNN_020,2,0.6219210806051362,4.924760535101882,53.20675958188154
P02819,AlkSecMPNN_020,6,0.6806310779216942,1.3618290811876643,83.06387755102041
Q6L047,AcidSecMPNN_020,2,0.2628604421145317,6.834648781034453,41.78551532033426
G0HQ35,AcidSecMPNN_020,6,0.2973823284805322,4.386912269215648,46.07156424581005
O67786,WT_singleseq(control),-1,0.4645793716949394,4.6752947896084605,56.475919282511214
Q8DLT5,AcidSecMPNN_020,6,0.2991168625008011,7.427245850545671,55.46944320712694
Q980U8,AlkSecMPNN_020,1,0.272964550799968,6.371677622232784,41.69621776504298
A0A1D8PCG7,AcidSecMPNN_020,4,0.5660767301923572,2.473584852177764,67.04413793103447
Q8TY15,AcidSecMPNN_020,0,0.2207683717331075,6.776106044708846,35.438864265927975
Q9Z9J6,AcidSecMPNN_020,0,0.3628292977026126,3.4535426376603806,62.09129032258065
P60724,AlkSecMPNN_020,6,0.4817747070162012,3.222495500330993,62.67532338308457
O67786,AcidSecMPNN_020,5,0.3963937645633444,4.759792961670445,49.13928251121075
A9CIG1,AlkSecMPNN_020,5,0.4390993218834277,4.451157335479156,73.06405940594061
P0A7R6,AcidSecMPNN_020,3,0.784828665294798,1.6530166059532687,75.20679611650483
A9CIG1,AlkSecMPNN_020,3,0.3970894295613065,3.8023639077165026,69.52247524752477
Q9Z9J6,AcidSecMPNN_020,6,0.9549355572521464,0.7957641291142895,92.5675806451613
P80505,AlkSecMPNN_020,1,0.4458867262547114,4.952169603863048,49.83183976261128
O67786,AlkSecMPNN_020,7,0.4078890784877488,4.725405884035366,52.40439461883408
O28542,AlkSecMPNN_020,3,0.4488855603095553,5.277097332512573,56.99341176470587
A9A498,AlkSecMPNN_020,7,0.9000238019379524,2.125984444242344,65.78087108013938
B1YC30,AcidSecMPNN_020,7,0.339403298767245,6.090527523676423,47.9642748091603
Q8TY15,AlkSecMPNN_020,6,0.264561643018762,6.701075956898165,34.437590027700836
A9A498,AlkSecMPNN_020,1,0.7447190688894689,2.9428338477248146,66.27233449477352
Q8TY15,AlkSecMPNN_020,5,0.2852447987024221,6.763463860773316,34.62096952908587
Q6DIY2,AcidSecMPNN_020,1,0.5647399777602436,3.4783057778881705,48.634413407821235
P02819,AcidSecMPNN_020,5,0.6876537754614005,1.514589300596463,79.76734693877552
Q6DIY2,AlkSecMPNN_020,2,0.6358803428581732,3.2828628809128446,60.82793296089385
Q54FJ9,AcidSecMPNN_020,0,0.4873839787177931,4.334995337213848,57.66169934640523
Q6DIY2,AlkSecMPNN_020,4,0.5178965366522668,4.071137707536783,54.379329608938555
O58832,AlkSecMPNN_020,6,0.8234991003457772,3.2433440728209235,76.23026315789474
A9A498,WT_singleseq(control),-1,0.4458863251482624,4.968441053980487,41.07714285714285
Q980U8,AcidSecMPNN_020,5,0.2780118134253919,6.307785249940315,45.50412607449857
G0HQ35,WT_singleseq(control),-1,0.2582700980741011,6.717690211950307,37.22913407821229
Q9N2D5,AlkSecMPNN_020,5,0.3925262067510484,6.523976743232059,36.41801801801802
Q980U8,AcidSecMPNN_020,3,0.2801386310108635,6.589212205310719,41.20541547277936
Q6DIY2,WT_singleseq(control),-1,0.2853400920564113,5.505921328352308,36.42396648044692
Q4R312,AcidSecMPNN_020,6,0.5712883073395872,3.4285163859247687,71.47182926829268
B1X495,AcidSecMPNN_020,1,0.4690951079916529,2.7648611886972287,68.89
P0A7R6,AlkSecMPNN_020,3,0.748442842529682,2.3117227531955455,86.1888349514563
A9CIG1,AcidSecMPNN_020,5,0.4619381636370914,3.992424628239655,76.82049504950496
P0A7R6,AlkSecMPNN_020,5,0.806466761200046,2.2236690881249888,84.37126213592232
Q07938,ProteinMPNN_v020(base),0,0.4049111828762166,4.838726174339625,45.50341246290802
Q07938,ProteinMPNN_v020(base),6,0.31621035661264013,6.2863541018196125,40.71566765578635
Q6DIY2,ProteinMPNN_v020(base),2,0.5711985372373305,3.2377803696593346,56.43491620111731
O28542,ProteinMPNN_v020(base),0,0.6810083856227088,4.412380289830286,61.8455
Q6DIY2,ProteinMPNN_v020(base),4,0.7286525104955228,2.494420567076828,70.59396648044692
Q54JL0,ProteinMPNN_v020(base),2,0.36563521446053354,7.246296503541751,46.34745655608214
P80505,ProteinMPNN_v020(base),6,0.3694416786848555,6.342567060210528,38.94474777448072
Q4R312,ProteinMPNN_v020(base),0,0.7366046407703953,1.8698506690095231,78.34439024390242
P02819,ProteinMPNN_v020(base),2,0.6542953357122631,1.2152733302055148,84.34142857142857
A9CIG1,ProteinMPNN_v020(base),1,0.38376869942672925,2.7111647806178074,78.05237623762378
P02819,ProteinMPNN_v020(base),4,0.713570410254359,0.9685177837596687,80.92326530612246
Q8TY15,ProteinMPNN_v020(base),1,0.3256993037449482,5.509993932847893,35.46997229916897
Q6L047,ProteinMPNN_v020(base),5,0.27401336230263484,6.6273595007046415,34.42253481894151
B1YC30,ProteinMPNN_v020(base),7,0.36155123225954816,4.468729370255138,60.885190839694665
A0A1D8PCG7,ProteinMPNN_v020(base),5,0.7583034800890277,2.28514764792437,81.86183908045977
P0A7R6,ProteinMPNN_v020(base),6,0.9076106277276914,1.4826467920937612,86.6476699029126
Q980U8,ProteinMPNN_v020(base),6,0.3173055457934327,5.458367035003657,47.973381088825214
Q9Z9J6,ProteinMPNN_v020(base),1,0.9650282271049256,0.5311168805372862,92.1832258064516
O58832,ProteinMPNN_v020(base),6,0.5152306926652936,4.018198268984611,65.3458187134503
P60724,ProteinMPNN_v020(base),0,0.44010687096108714,4.854059380212667,46.746019900497515
O67786,ProteinMPNN_v020(base),2,0.47952562404810717,4.466699632607749,56.75946188340807
O67786,ProteinMPNN_v020(base),7,0.4434307970500566,4.151419764710301,58.94551569506727
G0HQ35,ProteinMPNN_v020(base),7,0.2540396972395654,5.310490844123668,42.147094972067045
Q9N2D5,ProteinMPNN_v020(base),4,0.364810215097156,4.938414073538413,38.709069069069066
A9A498,ProteinMPNN_v020(base),1,0.9817142451627008,0.8995959560104726,91.18376306620209
Q69NP0,ProteinMPNN_v020(base),7,0.9364633481520647,1.2200766131258032,86.98279569892473
Q54FJ9,ProteinMPNN_v020(base),3,0.6415093303953566,3.393913353602895,67.17928104575164
A0A1D8PCG7,ProteinMPNN_v020(base),3,0.7531797537573749,2.21875302762672,80.66931034482758
P0A7R6,ProteinMPNN_v020(base),0,0.8212051892902549,2.388926287874639,81.06300970873787
O28542,ProteinMPNN_v020(base),6,0.7194455222490436,4.469863446094081,66.34629411764705
Q54JL0,ProteinMPNN_v020(base),4,0.3237569156875026,5.636378566749661,46.70266982622433
Q4R312,ProteinMPNN_v020(base),6,0.6405053536385272,2.6039369938343926,77.8519512195122
P80505,ProteinMPNN_v020(base),0,0.27893673143462644,6.724937773527933,38.83830860534125
Q8TY15,ProteinMPNN_v020(base),7,0.3136651899600868,6.634505096048548,40.40952908587258
Q6L047,ProteinMPNN_v020(base),3,0.2848198449625533,6.720398274731709,33.5225069637883
B1YC30,ProteinMPNN_v020(base),4,0.5528989108984304,4.573480000298604,53.54038167938931
A9CIG1,ProteinMPNN_v020(base),7,0.3846586021265052,3.5463428600767375,80.18128712871288
B1YC30,ProteinMPNN_v020(base),1,0.2955455576626854,4.126608255949106,49.976183206106874
Q9N2D5,ProteinMPNN_v020(base),2,0.4438492154188126,4.74511655696195,42.36651651651651
Q8DLT5,ProteinMPNN_v020(base),7,0.2756378425364434,7.293770537028897,55.57550111358575
Q8DLT5,ProteinMPNN_v020(base),4,0.2766906388435865,6.216321466879614,54.943630289532294
O67786,ProteinMPNN_v020(base),4,0.4838128413616123,5.226214941091635,58.49121076233185
G0HQ35,ProteinMPNN_v020(base),1,0.3249837951095991,6.699725204445602,37.57782122905028
Q8DLT5,ProteinMPNN_v020(base),1,0.2803063619472193,7.348475125656637,55.6662583518931
Q54FJ9,ProteinMPNN_v020(base),5,0.5073763106920884,4.0671316671778674,61.15205882352941
B1X495,ProteinMPNN_v020(base),3,0.5681784238104518,3.38900287940659,76.90796116504853
A9A498,ProteinMPNN_v020(base),7,0.732446511123563,3.718757760820088,67.57773519163763
Q69NP0,ProteinMPNN_v020(base),1,0.6742682715632753,3.184802568819155,63.64612903225807
Q9Z9J6,ProteinMPNN_v020(base),7,0.9764919427809152,0.43267397581348616,89.69709677419357
O58832,ProteinMPNN_v020(base),3,0.6448238127866234,4.61386952410918,65.24570175438596
Q980U8,ProteinMPNN_v020(base),3,0.26244236884415095,4.924964897499904,44.949914040114614
O58832,ProteinMPNN_v020(base),5,0.5296675776911701,4.962734401832116,58.688976608187126
Q980U8,ProteinMPNN_v020(base),5,0.30056739489966683,5.656817107374001,47.56544412607451
P60724,ProteinMPNN_v020(base),6,0.7420926933229515,3.090562727921645,78.35149253731342
Q8TY15,ProteinMPNN_v020(base),0,0.21154366531477076,6.992697918148889,36.66271468144045
Q6L047,ProteinMPNN_v020(base),4,0.27423313778234126,6.757294513742875,31.655933147632314
A9CIG1,ProteinMPNN_v020(base),6,0.450989731981853,2.9405839276486545,73.73980198019801
Q6L047,ProteinMPNN_v020(base),2,0.298077037469862,6.168126743919554,36.192952646239554
P02819,ProteinMPNN_v020(base),6,0.7259144616452213,0.9478361175316247,79.49
O28542,ProteinMPNN_v020(base),7,0.4142757729466299,4.928964084833567,57.628088235294115
Q07938,ProteinMPNN_v020(base),7,0.34540777460699484,5.507130127655674,43.76115727002968
Q6DIY2,ProteinMPNN_v020(base),3,0.7884855780323218,2.59772850954026,79.80491620111732
Q54JL0,ProteinMPNN_v020(base),3,0.3059436355289831,4.793052075701122,46.365845181674565
P80505,ProteinMPNN_v020(base),1,0.407136367020391,4.64429497632718,47.10089020771513
Q54JL0,ProteinMPNN_v020(base),5,0.28351382390568247,4.181229274246236,46.42453396524486
Q4R312,ProteinMPNN_v020(base),1,0.7234100587840835,1.9453286945734796,80.30280487804878
P80505,ProteinMPNN_v020(base),7,0.40546689856566903,4.6176010262489875,48.448694362017804
P0A7R6,ProteinMPNN_v020(base),7,0.822449618141212,2.4806487665639794,80.8759223300971
A0A1D8PCG7,ProteinMPNN_v020(base),2,0.7148455976029844,1.7264872234503588,77.4493103448276
A0A1D8PCG7,ProteinMPNN_v020(base),1,0.729857030494311,2.14543663095711,77.46609195402299
P60724,ProteinMPNN_v020(base),7,0.7022031895615402,2.330154743368905,57.80194029850745
P60724,ProteinMPNN_v020(base),1,0.7179444284402468,3.1706595404592615,69.93233830845772
Q9Z9J6,ProteinMPNN_v020(base),0,0.9727661276665058,0.4614282369871298,90.95177419354839
O58832,ProteinMPNN_v020(base),4,0.6671634602003185,4.366878779925115,70.26538011695907
Q980U8,ProteinMPNN_v020(base),4,0.2861741694054122,5.389903320508442,48.32914040114614
Q8DLT5,ProteinMPNN_v020(base),0,0.3136589080833872,7.16409553324442,54.49913140311804
Q54FJ9,ProteinMPNN_v020(base),4,0.8553121184173659,2.4326404176394956,75.39986928104575
G0HQ35,ProteinMPNN_v020(base),6,0.2690529848730121,6.202369032045455,40.950167597765365
Q69NP0,ProteinMPNN_v020(base),6,0.8042037382015541,2.4214779519850516,73.14999999999999
Q54FJ9,ProteinMPNN_v020(base),2,0.6424897639297305,2.8907949071212147,70.08892156862744
Q9N2D5,ProteinMPNN_v020(base),5,0.41987105209948666,4.015064641494931,46.89543543543544
Q69NP0,ProteinMPNN_v020(base),0,0.2982810112495469,3.989041868290846,44.215483870967745
O67786,ProteinMPNN_v020(base),3,0.49324583944786393,4.703086292469917,57.18654708520179
A9A498,ProteinMPNN_v020(base),0,0.8165830646180913,2.555201259547347,79.82243902439023
B1X495,ProteinMPNN_v020(base),2,0.5615590492566945,3.268005629977235,83.72407766990293
P0A7R6,ProteinMPNN_v020(base),1,0.7540797096722588,1.708092471431736,82.84165048543689
Q6L047,ProteinMPNN_v020(base),1,0.46021859435115253,4.815026259704087,44.22846796657382
P02819,ProteinMPNN_v020(base),3,0.6904840783022517,1.2897008020494003,85.75163265306121
Q8TY15,ProteinMPNN_v020(base),6,0.29276456167773957,6.518521652654096,35.132659279778395
B1YC30,ProteinMPNN_v020(base),6,0.32487489140964654,4.945066394897512,46.31522900763359
P02819,ProteinMPNN_v020(base),5,0.7049700877078829,1.0449626477437572,83.0238775510204
A9CIG1,ProteinMPNN_v020(base),3,0.3645592888492585,2.9358409560859595,78.44227722772277
B1YC30,ProteinMPNN_v020(base),0,0.2789249057359189,5.388840647844171,49.239847328244274
O28542,ProteinMPNN_v020(base),1,0.42172690159497844,5.032957614646023,57.755294117647054
Q07938,ProteinMPNN_v020(base),1,0.30776753624850367,5.99609473247547,43.44792284866469
Q6DIY2,ProteinMPNN_v020(base),5,0.648162767132145,3.1035056990228256,70.78575418994413
Q4R312,ProteinMPNN_v020(base),7,0.773337151550562,1.2628342789750486,81.32317073170732
Q8DLT5,ProteinMPNN_v020(base),6,0.3043602267601579,7.92937475521398,58.676124721603564
O67786,ProteinMPNN_v020(base),5,0.47019900169716256,4.320029451439084,54.987892376681614
Q69NP0,ProteinMPNN_v020(base),5,0.47413821542637724,3.8530563304449594,54.49741935483871
G0HQ35,ProteinMPNN_v020(base),0,0.3353367577794928,6.40706690473419,40.95639664804469
B1X495,ProteinMPNN_v020(base),4,0.6818634088583106,2.439510566509445,85.95339805825242
Q9N2D5,ProteinMPNN_v020(base),3,0.4531231910455091,4.654465689107115,45.90405405405405
A9A498,ProteinMPNN_v020(base),6,0.9665957874662995,1.2978635837053139,88.06550522648085
Q9Z9J6,ProteinMPNN_v020(base),6,0.9634020805052019,0.554613188126082,90.15564516129032
O58832,ProteinMPNN_v020(base),2,0.6227076994687042,4.575827120135119,67.07888888888888
Q980U8,ProteinMPNN_v020(base),2,0.24709359572872802,5.332441360134565,41.85527220630373
A0A1D8PCG7,ProteinMPNN_v020(base),7,0.7307515963741512,1.9244882225339477,73.79563218390805
P0A7R6,ProteinMPNN_v020(base),2,0.8359199055897779,1.9992677217078845,86.68912621359225
P0A7R6,ProteinMPNN_v020(base),4,0.9142699016752882,1.5157489943308837,81.86252427184468
Q6DIY2,ProteinMPNN_v020(base),6,0.7302403608999283,2.645268698031338,64.23039106145251
O28542,ProteinMPNN_v020(base),2,0.5383768710961792,5.663677830891961,52.7154705882353
Q07938,ProteinMPNN_v020(base),4,0.2838252553505733,6.703129619261256,37.12186943620178
Q6DIY2,ProteinMPNN_v020(base),0,0.7422137435660602,2.786226043907778,70.81536312849163
Q54JL0,ProteinMPNN_v020(base),0,0.4347472970588909,6.658969068334133,47.04535545023697
Q4R312,ProteinMPNN_v020(base),2,0.7184616640706807,2.064641873467341,79.63597560975609
Q8TY15,ProteinMPNN_v020(base),5,0.24797927779997816,6.191006883279249,38.50617728531855
Q8TY15,ProteinMPNN_v020(base),3,0.23248745026481168,6.328601099196084,34.06470914127424
Q6L047,ProteinMPNN_v020(base),7,0.2397874736002961,7.092730879042977,31.805961002785516
B1X495,ProteinMPNN_v020(base),7,0.539482794015145,2.667977948734145,73.27902912621359
Q54FJ9,ProteinMPNN_v020(base),7,0.6553383395186005,3.1986541713518655,67.37457516339869
O67786,ProteinMPNN_v020(base),6,0.5320356765394402,4.1974322978629734,58.28807174887891
G0HQ35,ProteinMPNN_v020(base),5,0.2565227648389172,5.777404068890085,42.940837988826814
Q8DLT5,ProteinMPNN_v020(base),5,0.3174542287188404,6.991472372864014,57.88398663697105
Q9N2D5,ProteinMPNN_v020(base),0,0.49426440461000287,4.454248192898221,53.518228228228224
Q980U8,ProteinMPNN_v020(base),7,0.29281547831756016,5.460841949675082,44.09100286532951
O58832,ProteinMPNN_v020(base),7,0.6909107844066923,4.228475116897488,69.43970760233918
Q9Z9J6,ProteinMPNN_v020(base),5,0.9436483483869803,0.8486703006738496,90.08016129032256
P60724,ProteinMPNN_v020(base),4,0.7722687438301917,3.412185131224279,66.14681592039803
P60724,ProteinMPNN_v020(base),2,0.5959450262789273,3.787826776281513,63.96442786069652
O28542,ProteinMPNN_v020(base),4,0.5916828654529738,5.120297383624248,61.70082352941177
Q07938,ProteinMPNN_v020(base),2,0.2336872048688776,7.465658700423537,41.124955489614244
Q54JL0,ProteinMPNN_v020(base),6,0.39503822669564714,6.65140139795474,47.643412322274884
P80505,ProteinMPNN_v020(base),4,0.40083644186261413,4.634815477426309,45.74554896142433
Q4R312,ProteinMPNN_v020(base),4,0.7099869036245001,1.864606587524702,80.67817073170731
P80505,ProteinMPNN_v020(base),2,0.35292638610001276,5.852071109070494,42.78548961424332
B1YC30,ProteinMPNN_v020(base),5,0.3872403358596094,5.128993689114031,53.99347328244274
A9CIG1,ProteinMPNN_v020(base),5,0.5100732862552008,3.5836228089476525,73.61178217821784
P02819,ProteinMPNN_v020(base),0,0.729649696411604,0.8726942489516138,84.98061224489797
A9CIG1,ProteinMPNN_v020(base),0,0.3657535354371249,3.2764816282087783,77.6960396039604
B1YC30,ProteinMPNN_v020(base),3,0.3101634094072378,5.319227809297021,49.37625954198474
A0A1D8PCG7,ProteinMPNN_v020(base),4,0.714634464166647,2.600864487188472,77.20678160919542
Q980U8,ProteinMPNN_v020(base),1,0.2651016924302939,6.211445445582401,45.91707736389685
Q9Z9J6,ProteinMPNN_v020(base),3,0.948014128016227,0.6408485925231601,88.86306451612906
O58832,ProteinMPNN_v020(base),1,0.6417888557938752,4.700713650019267,73.70751461988304
B1X495,ProteinMPNN_v020(base),1,0.5431755164044099,3.6393545546848767,73.82485436893204
Q54FJ9,ProteinMPNN_v020(base),1,0.6028344283155201,2.9645741761533655,64.90140522875816
A9A498,ProteinMPNN_v020(base),3,0.942049138203391,1.4897830059885675,82.83728222996515
G0HQ35,ProteinMPNN_v020(base),3,0.2619833642132105,6.056915658009772,43.55248603351955
Q8DLT5,ProteinMPNN_v020(base),3,0.325456915190637,7.496176380244446,54.603184855233856
Q69NP0,ProteinMPNN_v020(base),3,0.3351315507783958,4.024163592547516,55.1394623655914
O67786,ProteinMPNN_v020(base),0,0.5158300257419134,4.623371776433102,56.97318385650224
Q9N2D5,ProteinMPNN_v020(base),6,0.4167475517513454,5.097566741365058,46.748438438438434
A9A498,ProteinMPNN_v020(base),5,0.9626793273635637,1.3355424692759934,87.28268292682925
P0A7R6,ProteinMPNN_v020(base),3,0.8863194033594893,1.5623494081250417,88.00485436893206
P0A7R6,ProteinMPNN_v020(base),5,0.9368881343277657,1.1503422725743166,85.08650485436893
A0A1D8PCG7,ProteinMPNN_v020(base),6,0.740974493628975,2.2739240385839383,81.35229885057473
Q8TY15,ProteinMPNN_v020(base),2,0.22577115496579864,7.3133598388748045,35.21473684210527
A9CIG1,ProteinMPNN_v020(base),2,0.3521494845543485,4.7916794124759265,73.6048514851485
Q6L047,ProteinMPNN_v020(base),6,0.2805682590163261,7.020207341957795,37.56459610027855
P80505,ProteinMPNN_v020(base),5,0.41833356662554394,5.2631726407037345,43.22964391691394
Q6DIY2,ProteinMPNN_v020(base),1,0.748495381857425,2.7258774163813606,62.6008938547486
Q54JL0,ProteinMPNN_v020(base),1,0.3714617289202712,5.960197367912555,45.176382306477095
Q6DIY2,ProteinMPNN_v020(base),7,0.7291363455044265,2.8850371161773958,63.62463687150838
P80505,ProteinMPNN_v020(base),3,0.44755509427516055,4.725279271050763,51.94839762611276
Q4R312,ProteinMPNN_v020(base),3,0.7320352732047292,1.885668591066643,83.06060975609756
B1X495,ProteinMPNN_v020(base),6,0.8208845216004944,2.11556427998469,79.46669902912622
Q54FJ9,ProteinMPNN_v020(base),6,0.6248795479647635,2.656224114249868,73.76960784313725
Q8DLT5,ProteinMPNN_v020(base),2,0.2810524525532914,7.635480052226119,54.596191536748336
G0HQ35,ProteinMPNN_v020(base),4,0.37630379276914955,5.289660397358245,41.988044692737425
Q69NP0,ProteinMPNN_v020(base),4,0.5099481020477391,4.002807633019913,74.7183870967742
O67786,ProteinMPNN_v020(base),1,0.521825275741774,3.6835087272430607,59.789686098654705
A9A498,ProteinMPNN_v020(base),2,0.7345669194258082,3.249983093575303,63.16445993031359
P60724,ProteinMPNN_v020(base),3,0.5532758409995446,2.7103799222966667,61.570398009950246
O58832,ProteinMPNN_v020(base),0,0.4585608533669886,5.203011483053953,67.07298245614035
P02819,ProteinMPNN_v020(base),7,0.6916473765163096,1.4294564745807263,83.42877551020409
Q8TY15,ProteinMPNN_v020(base),4,0.2375921816601095,7.133293911511203,35.16470914127424
Q6L047,ProteinMPNN_v020(base),0,0.41638464097297534,4.69329223045412,40.625571030640664
A9CIG1,ProteinMPNN_v020(base),4,0.43462351949919636,2.9951776967285815,75.0239603960396
P02819,ProteinMPNN_v020(base),1,0.6730364995107124,1.288370299809754,77.89061224489795
B1YC30,ProteinMPNN_v020(base),2,0.38624960233754824,4.309276402193058,47.53477099236641
