uniprot_id,model,sample_idx,domain,rank_class,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,acidic_residue_fraction,basic_residue_fraction,gravy,aromaticity,instability_index,proline_fraction,small_residue_fraction,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,surface_acidic_fraction,surface_basic_fraction,surface_net_charge,surface_ionizable_fraction
Q8DLT5,SolubleMPNN,2,Bacteria,Neutral,449,108.30810111358576,4.784899711608887,-21.22176783659482,0.1603563474387528,0.1180400890868596,-0.3913140311804008,0.0378619153674833,27.643875278396436,0.0556792873051224,0.2694877505567928,0.9064587973273942,-0.3452115812917594,0.0595747283525679,27.95738410949707,0.3006681514476614,0.2413793103448276,0.18773946360153257,-0.05363984674329502,0.42911877394636017
Q8DLT5,SolubleMPNN,3,Bacteria,Neutral,449,105.71531447661472,4.727037620544433,-19.175967977460218,0.133630289532294,0.0979955456570156,-0.1008908685968819,0.0334075723830735,24.59443207126948,0.0534521158129175,0.3140311804008908,0.9042316258351892,-0.4543429844097996,0.0459820735763508,28.811012268066406,0.3006681514476614,0.18545454545454546,0.15636363636363637,-0.04,0.3418181818181818
Q8DLT5,SolubleMPNN,4,Bacteria,Neutral,449,106.63675790645878,4.498317527770996,-30.045883033490213,0.1425389755011135,0.0846325167037861,-0.198218262806236,0.0400890868596881,28.87594654788418,0.0579064587973273,0.3184855233853007,0.8775055679287305,-0.3474387527839643,0.0391116179468436,25.386966705322266,0.3006681514476614,0.20279720279720279,0.12237762237762238,-0.09090909090909091,0.32517482517482516
Q8DLT5,SolubleMPNN,5,Bacteria,Neutral,449,105.68220222717147,4.708962821960449,-18.27895238092488,0.1291759465478842,0.0935412026726058,-0.0966592427616926,0.0356347438752784,28.278619153674818,0.0623608017817371,0.3073496659242761,0.930957683741648,-0.4097995545657015,0.0582505620705306,30.729177474975582,0.3006681514476614,0.1918819188191882,0.13653136531365315,-0.055350553505535055,0.3284132841328413
Q8DLT5,SolubleMPNN,6,Bacteria,Neutral,449,107.20867349665924,4.688671302795409,-22.23164760134108,0.1469933184855233,0.1024498886414254,-0.2320712694877505,0.0400890868596881,28.716703786191523,0.0489977728285077,0.3028953229398664,0.9265033407572384,-0.4231625835189309,0.040287477533437,35.011985778808594,0.3006681514476614,0.19093851132686085,0.13592233009708737,-0.05825242718446602,0.3268608414239482
Q8DLT5,SolubleMPNN,7,Bacteria,Neutral,449,106.1837665924276,4.529976844787597,-25.248597894413138,0.1358574610244989,0.0846325167037861,-0.0387527839643652,0.0378619153674833,30.074610244988868,0.0623608017817371,0.2962138084632516,0.9287305122494433,-0.4699331848552338,0.0421863941249423,32.34123229980469,0.3006681514476614,0.19434628975265017,0.1166077738515901,-0.0812720848056537,0.31095406360424027
O67786,SolubleCaliby,0,Bacteria,Top,223,114.20646502242153,4.7555139541625975,-15.25115771007065,0.2152466367713004,0.1569506726457399,-0.2430493273542601,0.0941704035874439,35.7242600896861,0.0493273542600896,0.1928251121076233,0.8923766816143498,0.2914798206278027,0.1686020326238079,17.865554809570312,0.3004484304932735,0.37755102040816324,0.2857142857142857,-0.09183673469387756,0.6632653061224489
O67786,SolubleCaliby,1,Bacteria,Top,223,114.04501973094172,4.731925773620605,-15.249114926789694,0.2062780269058295,0.147982062780269,-0.1596412556053811,0.0896860986547085,31.636322869955155,0.0493273542600896,0.2062780269058295,0.8968609865470851,0.2600896860986547,0.1721391238049377,18.182992935180664,0.3004484304932735,0.34579439252336447,0.2523364485981308,-0.102803738317757,0.5981308411214953
O67786,SolubleCaliby,2,Bacteria,Top,223,113.99111614349776,4.7103269577026365,-16.251716650264164,0.2197309417040359,0.1569506726457399,-0.2596412556053812,0.0896860986547085,34.334977578475325,0.0538116591928251,0.1928251121076233,0.8878923766816144,0.2690582959641255,0.1554278993079257,18.685779571533203,0.3004484304932735,0.3523809523809524,0.2761904761904762,-0.0761904761904762,0.6285714285714286
O67786,SolubleCaliby,3,Bacteria,Top,223,112.39254215246636,4.589544105529785,-18.251783629022057,0.2062780269058295,0.1345291479820627,-0.1017937219730941,0.0807174887892376,29.034080717488777,0.0538116591928251,0.2152466367713004,0.8923766816143498,0.3542600896860987,0.1713926070782337,18.542573928833008,0.3004484304932735,0.3333333333333333,0.2072072072072072,-0.13513513513513514,0.5405405405405406
O67786,SolubleCaliby,4,Bacteria,Top,223,114.62371659192826,4.745226097106933,-16.16467422185042,0.2152466367713004,0.1569506726457399,-0.3255605381165919,0.0941704035874439,34.634080717488786,0.0582959641255605,0.1928251121076233,0.8789237668161435,0.2600896860986547,0.0938508569176528,19.952486038208008,0.3004484304932735,0.3333333333333333,0.21951219512195122,-0.12195121951219512,0.5528455284552846
O67786,SolubleCaliby,5,Bacteria,Top,223,114.29136098654708,4.5827234268188475,-20.16353346111057,0.2197309417040359,0.1434977578475336,-0.2026905829596412,0.0986547085201793,42.85121076233184,0.0493273542600896,0.1883408071748879,0.9237668161434978,0.3946188340807175,0.1241834680978778,18.540842056274418,0.3004484304932735,0.29545454545454547,0.2196969696969697,-0.09090909090909091,0.5151515151515151
O67786,SolubleCaliby,6,Bacteria,Top,223,115.18057040358744,4.770803642272949,-15.247788307903916,0.2152466367713004,0.1569506726457399,-0.3031390134529148,0.1031390134529148,33.89645739910314,0.0582959641255605,0.179372197309417,0.8699551569506727,0.2062780269058295,0.1421615255695973,18.816381454467773,0.3004484304932735,0.3504273504273504,0.23931623931623933,-0.11965811965811966,0.5897435897435898
O67786,SolubleCaliby,7,Bacteria,Top,223,114.50800493273545,4.795301246643067,-14.253846412103009,0.2152466367713004,0.1614349775784753,-0.2820627802690583,0.0896860986547085,35.65295964125559,0.0538116591928251,0.1928251121076233,0.8789237668161436,0.2959641255605381,0.169118086696562,18.441984176635746,0.3004484304932735,0.33962264150943394,0.2830188679245283,-0.05660377358490566,0.6226415094339622
Q980U8,SolubleCaliby,0,Archaea,Top,349,111.23256332378224,5.214943504333495,-9.886865049267904,0.1776504297994269,0.157593123209169,-0.2240687679083094,0.0659025787965616,32.23724928366762,0.0659025787965616,0.2320916905444126,0.8051575931232091,0.329512893982808,0.0763742441592356,23.104509353637695,0.3008595988538682,0.2324561403508772,0.22807017543859648,-0.017543859649122806,0.4605263157894737
Q980U8,SolubleCaliby,1,Archaea,Top,349,112.45227277936964,5.256549644470215,-8.972617275622405,0.1891117478510028,0.1690544412607449,-0.3699140401146131,0.0601719197707736,36.948137535816606,0.0687679083094555,0.2034383954154728,0.8481375358166189,0.3724928366762178,0.1471123845908946,20.673587799072266,0.3008595988538682,0.28125,0.2760416666666667,-0.010416666666666666,0.5572916666666667
Q980U8,SolubleCaliby,2,Archaea,Top,349,111.47427908309454,5.2901414871215815,-8.918836936881753,0.1833810888252149,0.166189111747851,-0.2816618911174785,0.0544412607449856,22.597421203438387,0.0573065902578796,0.2234957020057306,0.8796561604584527,0.4269340974212035,0.0854876366337684,23.052249908447266,0.3008595988538682,0.2544642857142857,0.24107142857142858,-0.017857142857142856,0.4955357142857143
Q980U8,SolubleCaliby,3,Archaea,Top,349,112.3259664756447,5.3356126785278315,-10.627679986076252,0.1862464183381089,0.1719197707736389,-0.3492836676217765,0.0630372492836676,29.39598853868195,0.0659025787965616,0.2063037249283667,0.8051575931232091,0.2893982808022923,0.1163742078514211,22.43183708190918,0.3008595988538682,0.2756756756756757,0.2756756756756757,-0.032432432432432434,0.5513513513513514
Q980U8,SolubleCaliby,4,Archaea,Top,349,112.2375005730659,5.390178108215332,-6.973570516129435,0.1833810888252149,0.169054441260745,-0.373352435530086,0.0601719197707736,30.86017191977076,0.0630372492836676,0.2091690544412607,0.7851002865329513,0.2521489971346704,0.1229182726571931,21.43293571472168,0.3008595988538682,0.2634146341463415,0.2634146341463415,-0.00975609756097561,0.526829268292683
Q980U8,SolubleCaliby,5,Archaea,Top,349,112.30564613180516,5.367897224426269,-7.882720962407752,0.1862464183381089,0.1719197707736389,-0.4031518624641834,0.0601719197707736,30.475071633237828,0.0659025787965616,0.2091690544412607,0.8366762177650429,0.320916905444126,0.0376140689444173,23.180599212646484,0.3008595988538682,0.23828125,0.21875,-0.03125,0.45703125
Q980U8,SolubleCaliby,6,Archaea,Top,349,110.39498997134672,5.166118812561034,-9.999001701116782,0.1805157593123209,0.157593123209169,-0.2934097421203439,0.0487106017191977,29.081375358166184,0.0630372492836676,0.2349570200573066,0.8796561604584527,0.3982808022922637,0.0443673654049163,24.076824188232425,0.3008595988538682,0.2222222222222222,0.21031746031746032,-0.01984126984126984,0.43253968253968256
Q980U8,SolubleCaliby,7,Archaea,Top,349,110.09733123209168,5.247853279113768,-7.993221848798122,0.1719197707736389,0.154727793696275,-0.1679083094555874,0.0544412607449856,23.759025787965612,0.0601719197707736,0.2435530085959885,0.825214899713467,0.320916905444126,0.0483570870390354,26.458559036254883,0.3008595988538682,0.21455938697318008,0.19540229885057472,-0.02681992337164751,0.4099616858237548
O58832,SolubleCaliby,0,Archaea,Top,342,109.95550672514618,5.097798347473144,-12.795691274243858,0.1842105263157895,0.1578947368421052,-0.2526315789473684,0.0584795321637426,31.94619883040935,0.0789473684210526,0.2251461988304093,0.8771929824561403,-0.023391812865497,0.0958324183197911,22.00244140625,0.3011695906432748,0.3111111111111111,0.23333333333333334,-0.08888888888888889,0.5444444444444445
O58832,SolubleCaliby,1,Archaea,Top,342,110.0521923976608,5.013790321350096,-13.844850966953976,0.1900584795321637,0.1578947368421052,-0.2745614035087719,0.0584795321637426,31.465204678362575,0.0818713450292397,0.2222222222222222,0.8888888888888888,-0.0409356725146198,0.0860985797827903,22.660327911376953,0.3011695906432748,0.2887700534759358,0.25133689839572193,-0.0481283422459893,0.5401069518716577
O58832,SolubleCaliby,2,Archaea,Top,342,109.16828245614032,5.016859626770019,-14.683971721309264,0.1783625730994152,0.1491228070175438,-0.1637426900584795,0.0526315789473684,34.9438596491228,0.0906432748538011,0.2309941520467836,0.8479532163742689,-0.0760233918128654,0.0893291280636047,22.441972732543945,0.3011695906432748,0.29508196721311475,0.2185792349726776,-0.09289617486338798,0.5136612021857924
O58832,SolubleCaliby,3,Archaea,Top,342,110.38847251461988,5.019019508361816,-14.790649290290972,0.1929824561403508,0.1608187134502924,-0.302046783625731,0.0584795321637426,35.58947368421051,0.0760233918128654,0.2192982456140351,0.868421052631579,-0.0614035087719298,0.0945570319781588,22.066234588623047,0.3011695906432748,0.3146067415730337,0.24719101123595505,-0.08426966292134831,0.5617977528089888
O58832,SolubleCaliby,4,Archaea,Top,342,108.87200935672512,4.86430377960205,-16.880839798464685,0.1871345029239766,0.1461988304093567,-0.1982456140350877,0.0497076023391812,30.800292397660815,0.0847953216374269,0.239766081871345,0.8976608187134503,-0.0204678362573099,0.09515278807347,21.947797775268555,0.3011695906432748,0.2786885245901639,0.21311475409836064,-0.07103825136612021,0.4918032786885246
O58832,SolubleCaliby,5,Archaea,Top,342,109.22951900584796,4.944048881530762,-14.856918697949707,0.1783625730994152,0.1432748538011695,-0.1476608187134503,0.0584795321637426,32.13421052631579,0.0789473684210526,0.2368421052631578,0.932748538011696,-0.0321637426900585,0.0845662351510304,23.795347213745117,0.3011695906432748,0.2978723404255319,0.21808510638297873,-0.09042553191489362,0.5159574468085106
O58832,SolubleCaliby,6,Archaea,Top,342,109.78535643274854,4.87913875579834,-15.96307664346002,0.1842105263157895,0.1432748538011695,-0.2251461988304093,0.0526315789473684,30.26929824561404,0.0818713450292397,0.2339181286549707,0.9181286549707602,-0.1286549707602339,0.0768913157052092,23.857526779174805,0.3011695906432748,0.28061224489795916,0.20408163265306123,-0.08163265306122448,0.4846938775510204
O58832,SolubleCaliby,7,Archaea,Top,342,109.38745087719298,4.86430377960205,-16.846065825798902,0.1871345029239766,0.1461988304093567,-0.2002923976608187,0.0526315789473684,31.15,0.0818713450292397,0.2280701754385964,0.8304093567251462,-0.0116959064327485,0.1004430739520794,21.64409637451172,0.3011695906432748,0.31976744186046513,0.23255813953488372,-0.09883720930232558,0.5523255813953488
Q9Z9J6,SolubleCaliby,0,Bacteria,Top,62,112.30729032258066,4.947629737854004,-3.4736418399639035,0.2096774193548387,0.1612903225806451,-0.2016129032258064,0.0161290322580645,58.42258064516128,0.032258064516129,0.1774193548387097,0.935483870967742,-0.032258064516129,0.4225550435227855,10.478020668029783,0.3064516129032258,0.3170731707317073,0.24390243902439024,-0.07317073170731707,0.5609756097560976
Q9Z9J6,SolubleCaliby,1,Bacteria,Top,62,114.6814112903226,4.927224540710449,-3.477067658757184,0.2258064516129032,0.1774193548387096,-0.396774193548387,0.0161290322580645,38.40645161290322,0.032258064516129,0.1451612903225806,0.935483870967742,-0.032258064516129,0.4488136496934151,10.66970443725586,0.3064516129032258,0.30952380952380953,0.2619047619047619,-0.047619047619047616,0.5714285714285714
Q9Z9J6,SolubleCaliby,2,Bacteria,Top,62,112.74385322580646,4.758867454528808,-4.4750696567591834,0.2258064516129032,0.1612903225806451,-0.3790322580645161,0.0,61.10645161290323,0.064516129032258,0.1612903225806451,0.935483870967742,-0.032258064516129,0.4415933528836754,10.485283851623535,0.3064516129032258,0.30952380952380953,0.21428571428571427,-0.09523809523809523,0.5238095238095238
Q9Z9J6,SolubleCaliby,3,Bacteria,Top,62,111.9846629032258,4.878172492980957,-3.4749131154353936,0.2096774193548387,0.1612903225806451,-0.1129032258064516,0.0,46.44516129032259,0.0483870967741935,0.1935483870967742,0.9193548387096776,-0.0483870967741935,0.4506874669487044,10.710585594177246,0.3064516129032258,0.2926829268292683,0.21951219512195122,-0.07317073170731707,0.5121951219512195
Q9Z9J6,SolubleCaliby,4,Bacteria,Top,62,111.8384870967742,4.6139848709106435,-5.475059656859182,0.2258064516129032,0.1451612903225806,-0.3403225806451613,0.0,51.767741935483855,0.0483870967741935,0.1935483870967742,0.9032258064516128,-0.032258064516129,0.4521331945889698,10.615842819213867,0.3064516129032258,0.2857142857142857,0.19047619047619047,-0.09523809523809523,0.47619047619047616
Q9Z9J6,SolubleCaliby,5,Bacteria,Top,62,113.1635129032258,4.891529655456543,-4.128280301697481,0.2096774193548387,0.1612903225806451,-0.1161290322580645,0.0161290322580645,58.90161290322581,0.0483870967741935,0.1774193548387097,0.9193548387096776,-0.0483870967741935,0.4598807264841421,10.796732902526855,0.3064516129032258,0.3,0.25,-0.075,0.55
Q9Z9J6,SolubleCaliby,6,Bacteria,Top,62,113.1949870967742,4.6139848709106435,-5.473081654661183,0.2258064516129032,0.1451612903225806,-0.382258064516129,0.0,76.36774193548388,0.064516129032258,0.1612903225806451,0.935483870967742,-0.032258064516129,0.4502048131080389,10.52160930633545,0.3064516129032258,0.30952380952380953,0.19047619047619047,-0.11904761904761904,0.5
Q9Z9J6,SolubleCaliby,7,Bacteria,Top,62,113.53611451612905,5.411435890197754,-1.480009880571238,0.1935483870967742,0.1774193548387097,-0.3048387096774193,0.0161290322580645,36.85322580645161,0.0483870967741935,0.1774193548387097,0.935483870967742,-0.064516129032258,0.4499354838709677,10.635544776916504,0.3064516129032258,0.2682926829268293,0.2682926829268293,0.0,0.5365853658536586
P02819,SolubleCaliby,0,Eukaryota,Bottom,49,109.75593061224488,5.6386213302612305,-1.1431550714387448,0.1428571428571428,0.1428571428571428,-0.6857142857142857,0.1020408163265306,38.43469387755103,0.1836734693877551,0.2448979591836734,0.7959183673469388,0.3061224489795918,0.1499556344276841,11.060813903808594,0.3061224489795918,0.16666666666666666,0.16666666666666666,-0.027777777777777776,0.3333333333333333
P02819,SolubleCaliby,1,Eukaryota,Bottom,49,115.3121775510204,8.470710563659669,1.2897736480201347,0.1020408163265306,0.2448979591836734,-1.0081632653061223,0.1020408163265306,45.63673469387755,0.1836734693877551,0.2040816326530612,0.8367346938775511,0.3469387755102041,0.1421534130893736,14.906108856201172,0.3061224489795918,0.07894736842105263,0.3157894736842105,0.07894736842105263,0.39473684210526316
P02819,SolubleCaliby,2,Eukaryota,Bottom,49,111.67602653061223,5.094956398010253,-1.5322724167630373,0.1428571428571428,0.1224489795918367,-0.7285714285714286,0.1224489795918367,30.477551020408153,0.1836734693877551,0.2040816326530612,0.836734693877551,0.2653061224489795,0.1459492888064316,11.16651725769043,0.3061224489795918,0.13513513513513514,0.16216216216216217,0.02702702702702703,0.2972972972972973
P02819,SolubleCaliby,3,Eukaryota,Bottom,49,114.04568979591836,4.6009119033813475,-3.5277622538564586,0.163265306122449,0.1020408163265306,-0.7571428571428571,0.1428571428571428,31.830612244897967,0.1836734693877551,0.1836734693877551,0.8163265306122449,0.4081632653061224,0.1652089407191448,13.983344078063965,0.3061224489795918,0.18421052631578946,0.13157894736842105,-0.05263157894736842,0.3157894736842105
P02819,SolubleCaliby,4,Eukaryota,Bottom,49,116.5394163265306,7.182993507385254,0.2717931286963253,0.1224489795918367,0.2448979591836734,-0.8755102040816327,0.1224489795918367,59.020612244897954,0.1836734693877551,0.163265306122449,0.8367346938775511,0.3469387755102041,0.1571786609380594,14.939383506774902,0.3061224489795918,0.1282051282051282,0.3076923076923077,0.02564102564102564,0.4358974358974359
P02819,SolubleCaliby,5,Eukaryota,Bottom,49,111.84166530612244,8.180280494689942,0.5528467906356545,0.0816326530612245,0.1224489795918367,-0.4489795918367347,0.1224489795918367,36.46122448979592,0.1836734693877551,0.2244897959183673,0.8163265306122449,0.4081632653061224,0.1635998661759785,12.845980644226074,0.3061224489795918,0.10810810810810811,0.13513513513513514,0.02702702702702703,0.24324324324324326
P02819,SolubleCaliby,6,Eukaryota,Bottom,49,112.81943061224489,5.094956398010253,-1.530294414565037,0.1428571428571428,0.1224489795918367,-0.7530612244897958,0.1224489795918367,45.63265306122448,0.1836734693877551,0.2040816326530612,0.673469387755102,0.4693877551020408,0.1611008039579468,11.516769409179688,0.3061224489795918,0.16216216216216217,0.13513513513513514,-0.02702702702702703,0.2972972972972973
P02819,SolubleCaliby,7,Eukaryota,Bottom,49,111.2257857142857,5.126786231994628,-2.139355608366534,0.163265306122449,0.1428571428571428,-0.8122448979591838,0.1020408163265306,53.07142857142856,0.1836734693877551,0.2244897959183673,0.8979591836734695,0.3673469387755102,0.157927786499215,11.377229690551758,0.3061224489795918,0.16666666666666666,0.16666666666666666,-0.027777777777777776,0.3333333333333333
Q4R312,SolubleCaliby,0,Eukaryota,Bottom,82,117.6681243902439,5.830055046081543,-4.8314419833504765,0.1585365853658537,0.1951219512195122,-0.5792682926829268,0.1341463414634146,39.9501219512195,0.0609756097560975,0.1829268292682927,0.6219512195121951,-0.3048780487804878,0.1538617886178861,14.036114692687988,0.3048780487804878,0.16393442622950818,0.26229508196721313,-0.03278688524590164,0.42622950819672134
Q4R312,SolubleCaliby,1,Eukaryota,Bottom,82,113.80216951219514,5.065286445617674,-2.5267357272483277,0.1707317073170731,0.1463414634146341,-0.3,0.1097560975609756,38.13182926829267,0.1097560975609756,0.1707317073170731,0.7439024390243902,-0.4268292682926828,0.2190431519699812,16.972604751586914,0.3048780487804878,0.20967741935483872,0.1935483870967742,-0.016129032258064516,0.4032258064516129
Q4R312,SolubleCaliby,2,Eukaryota,Bottom,82,117.14331585365856,7.288088798522949,0.5000807240941132,0.1463414634146341,0.2439024390243902,-0.8914634146341462,0.1219512195121951,47.93304878048779,0.0853658536585365,0.1951219512195122,0.6707317073170731,-0.4756097560975609,0.2234804490902052,17.759675979614258,0.3048780487804878,0.16393442622950818,0.32786885245901637,0.03278688524590164,0.4918032786885246
Q4R312,SolubleCaliby,3,Eukaryota,Bottom,82,118.39949756097565,6.01847629547119,-3.829640522276268,0.1707317073170731,0.2195121951219512,-0.8926829268292683,0.1341463414634146,55.97695121951217,0.0609756097560975,0.1829268292682927,0.6463414634146342,-0.451219512195122,0.2046616837136113,16.637344360351562,0.3048780487804878,0.20967741935483872,0.2903225806451613,-0.04838709677419355,0.5
Q4R312,SolubleCaliby,4,Eukaryota,Bottom,82,117.97368414634144,6.207124900817871,-2.833318225407634,0.1707317073170731,0.2317073170731707,-0.7975609756097561,0.1341463414634146,31.348902439024386,0.0609756097560975,0.1585365853658536,0.6585365853658537,-0.3414634146341463,0.2237013591509961,15.679034233093262,0.3048780487804878,0.22580645161290322,0.2903225806451613,-0.06451612903225806,0.5161290322580645
Q4R312,SolubleCaliby,5,Eukaryota,Bottom,82,115.85275609756098,4.848332023620604,-3.527734728247328,0.1707317073170731,0.1341463414634146,-0.2926829268292683,0.1341463414634146,44.35378048780488,0.1097560975609756,0.1463414634146341,0.5975609756097561,-0.4024390243902439,0.2251776454772421,17.11030387878418,0.3048780487804878,0.2,0.16666666666666666,-0.03333333333333333,0.3666666666666667
Q4R312,SolubleCaliby,6,Eukaryota,Bottom,82,117.35010975609757,5.638791847229004,-5.831133682385838,0.1585365853658537,0.1829268292682926,-0.6329268292682927,0.1219512195121951,40.7670731707317,0.073170731707317,0.1463414634146341,0.6219512195121951,-0.426829268292683,0.2265078464738135,16.37589454650879,0.3048780487804878,0.21052631578947367,0.24561403508771928,-0.10526315789473684,0.45614035087719296
Q4R312,SolubleCaliby,7,Eukaryota,Bottom,82,116.10846463414636,4.669687080383301,-5.522971045559057,0.2073170731707317,0.1463414634146341,-0.4097560975609756,0.1219512195121951,38.1159756097561,0.073170731707317,0.1463414634146341,0.5975609756097561,-0.4024390243902439,0.2297065548780487,16.851980209350586,0.3048780487804878,0.26666666666666666,0.18333333333333332,-0.08333333333333333,0.44999999999999996
Q54FJ9,SolubleCaliby,0,Eukaryota,Bottom,306,108.12994771241831,4.9371145248413075,-13.247383055124644,0.1764705882352941,0.1405228758169934,-0.1330065359477124,0.0457516339869281,30.702941176470585,0.0686274509803921,0.2450980392156863,0.8627450980392157,0.2156862745098038,0.1579919926085617,17.272159576416016,0.3006535947712418,0.3178294573643411,0.2713178294573643,-0.05426356589147287,0.5891472868217054
Q54FJ9,SolubleCaliby,1,Eukaryota,Bottom,306,108.11002189542484,4.92483730316162,-13.254140500802857,0.1732026143790849,0.1372549019607843,-0.1506535947712418,0.0457516339869281,36.56339869281046,0.0751633986928104,0.2483660130718954,0.911764705882353,0.2516339869281046,0.1473078938101741,17.284934997558594,0.3006535947712418,0.3025210084033613,0.2689075630252101,-0.04201680672268908,0.5714285714285714
Q54FJ9,SolubleCaliby,2,Eukaryota,Bottom,306,108.15264738562092,4.873284339904784,-15.154088319252269,0.1732026143790849,0.1339869281045752,-0.0823529411764706,0.0392156862745098,32.177777777777784,0.0718954248366013,0.2483660130718954,0.8202614379084967,0.2450980392156863,0.1135360424362982,17.78657341003418,0.3006535947712418,0.2887323943661972,0.23943661971830985,-0.056338028169014086,0.528169014084507
Q54FJ9,SolubleCaliby,3,Eukaryota,Bottom,306,108.22464281045752,5.0813718795776355,-12.068790373054838,0.1764705882352941,0.1503267973856209,-0.1039215686274509,0.0457516339869281,30.833986928104583,0.065359477124183,0.2581699346405229,0.9281045751633988,0.2222222222222221,0.1527360944377751,17.25765037536621,0.3006535947712418,0.328,0.288,-0.056,0.616
Q54FJ9,SolubleCaliby,4,Eukaryota,Bottom,306,108.32591960784312,4.895167350769043,-16.069626256057745,0.1764705882352941,0.1372549019607843,-0.0905228758169934,0.0424836601307189,29.209803921568636,0.0751633986928104,0.2450980392156862,0.8856209150326797,0.2385620915032679,0.1513364488292164,17.177709579467773,0.3006535947712418,0.3247863247863248,0.24786324786324787,-0.08547008547008547,0.5726495726495726
Q54FJ9,SolubleCaliby,5,Eukaryota,Bottom,306,108.07175098039215,5.137983512878416,-9.26205772781192,0.1666666666666666,0.1437908496732026,-0.0885620915032679,0.0424836601307189,28.011111111111116,0.0718954248366013,0.2516339869281045,0.9084967320261438,0.2352941176470587,0.1616396666751439,17.246326446533203,0.3006535947712418,0.2764227642276423,0.2682926829268293,-0.016260162601626018,0.5447154471544715
Q54FJ9,SolubleCaliby,6,Eukaryota,Bottom,306,109.0169751633987,5.146168327331542,-12.005980771423545,0.1764705882352941,0.15359477124183,-0.1683006535947712,0.0490196078431372,32.36111111111112,0.0686274509803921,0.238562091503268,0.8790849673202614,0.238562091503268,0.1139436483431416,17.482961654663086,0.3006535947712418,0.2978723404255319,0.24822695035460993,-0.05673758865248227,0.5460992907801419
Q54FJ9,SolubleCaliby,7,Eukaryota,Bottom,306,108.74479967320262,4.9553030014038075,-13.241913890819076,0.1797385620915032,0.1437908496732026,-0.1624183006535947,0.0555555555555555,31.85588235294118,0.0686274509803921,0.2516339869281045,0.8986928104575163,0.1732026143790849,0.1520851995620583,17.196664810180664,0.3006535947712418,0.3360655737704918,0.27049180327868855,-0.07377049180327869,0.6065573770491803
Q54JL0,SolubleCaliby,0,Eukaryota,Bottom,633,115.1847515007899,5.281501960754394,-16.84473585587145,0.1943127962085308,0.1769352290679305,-0.5080568720379147,0.0868878357030015,33.67015797788309,0.0726698262243285,0.1785150078988941,0.8609794628751974,-0.0363349131121643,0.0432244211708281,30.634994506835938,0.3001579778830964,0.2632850241545894,0.24396135265700483,-0.03140096618357488,0.5072463768115942
Q54JL0,SolubleCaliby,1,Eukaryota,Bottom,633,114.64826334913114,5.2733171463012685,-18.64970592044186,0.1911532385466035,0.1737756714060031,-0.5048973143759874,0.0837282780410742,35.04884676145341,0.0726698262243285,0.1848341232227488,0.8025276461295419,0.0853080568720379,0.0443062877564182,31.169248580932617,0.3001579778830964,0.2639593908629442,0.2436548223350254,-0.027918781725888325,0.5076142131979695
Q54JL0,SolubleCaliby,2,Eukaryota,Bottom,633,115.30978483412322,5.424906730651855,-14.674291583128138,0.1864139020537125,0.1753554502369668,-0.498736176935229,0.0884676145339652,36.65390205371249,0.0695102685624012,0.1864139020537124,0.8309636650868879,0.0568720379146919,0.0417350155453122,33.876590728759766,0.3001579778830964,0.26287262872628725,0.25474254742547425,-0.016260162601626018,0.5176151761517616
Q54JL0,SolubleCaliby,3,Eukaryota,Bottom,633,115.1117840442338,5.3317476272583,-16.649469816452168,0.1832543443917851,0.1690363349131121,-0.4360189573459715,0.0916271721958925,40.64663507109011,0.0742496050552922,0.1864139020537125,0.8246445497630331,-0.0821484992101105,0.0614912031973643,29.164691925048828,0.3001579778830964,0.25833333333333336,0.25555555555555554,-0.013888888888888888,0.5138888888888888
Q54JL0,SolubleCaliby,4,Eukaryota,Bottom,633,114.78398309636653,5.211248970031736,-22.46240833287071,0.1990521327014218,0.1785150078988941,-0.5477093206951027,0.0805687203791469,38.29150078988944,0.0710900473933649,0.1800947867298578,0.90521327014218,0.0047393364928909,0.0418180089109177,32.709129333496094,0.3001579778830964,0.28428927680798005,0.24688279301745636,-0.04738154613466334,0.5311720698254364
Q54JL0,SolubleCaliby,5,Eukaryota,Bottom,633,114.65161832543446,5.267917442321777,-18.671898301607584,0.1911532385466035,0.1737756714060031,-0.4734597156398104,0.0853080568720379,38.70633491311221,0.0726698262243285,0.1895734597156398,0.8894154818325435,-0.0236966824644549,0.0372452696805095,31.34109115600586,0.3001579778830964,0.2634146341463415,0.23902439024390243,-0.036585365853658534,0.5024390243902439
Q54JL0,SolubleCaliby,6,Eukaryota,Bottom,633,113.85128104265402,5.249728965759277,-17.768549855738698,0.1816745655608215,0.1642969984202211,-0.4304897314375987,0.0805687203791469,32.650884676145346,0.0710900473933649,0.2037914691943128,0.8546603475513428,-0.0015797788309636,0.0430274819509211,29.756254196166992,0.3001579778830964,0.26246719160104987,0.24146981627296588,-0.03412073490813648,0.5039370078740157
Q54JL0,SolubleCaliby,7,Eukaryota,Bottom,633,114.63577045813588,5.154807853698729,-18.09149608672584,0.1879936808846761,0.1642969984202211,-0.4660347551342812,0.0916271721958925,31.112195892575016,0.0710900473933649,0.1927330173775671,0.8641390205371249,-0.0616113744075829,0.04500656985212,31.832284927368164,0.3001579778830964,0.2604166666666667,0.2421875,-0.026041666666666668,0.5026041666666667
